13,5,786.17,154.17,173.83000000000004,116.83000000000001,1,1,1.0
14,2,307.75,0.0,398.65,111.25,1,1,1.0
14,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
14,5,746.6,147.35,213.39999999999998,124.65,1,1,1.0
15,2,307.75,0.0,398.65,111.18,1,1,1.0
15,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
15,5,707.02,140.52,252.98000000000002,125.58000000000001,1,1,1.0
15,6,0.0,151.05,36.07,91.19,1,1,1.0
16,2,307.75,0.0,398.65,111.1,1,1,1.0
16,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
16,5,667.45,133.7,250.88,120.9,1,1,1.0
16,6,0.0,155.95,57.91,99.75,1,1,1.0
17,2,307.75,0.0,398.65,111.03,1,1,1.0
17,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
17,5,627.87,126.87,248.77999999999997,116.22999999999999,1,1,1.0
17,6,0.0,160.84,79.75,108.32000000000002,1,1,1.0
18,2,307.75,0.0,398.65,110.95,1,1,1.0
18,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
18,5,588.3,120.04,246.68000000000006,111.55999999999999,1,1,1.0
18,6,0.0,165.73,101.59,116.89000000000001,1,1,1.0
19,2,307.75,0.0,398.65,110.88,1,1,1.0
19,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
19,5,548.73,113.22,244.56999999999994,106.88,1,1,1.0
19,6,0.0,170.62,123.42,125.45999999999998,1,1,1.0
20,2,307.75,0.0,398.65,110.8,1,1,1.0
20,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
20,5,520.01,109.02,231.64,103.11999999999999,1,1,1.0
20,6,0.0,175.51,145.26,134.03000000000003,1,1,1.0
21,2,307.75,0.0,398.65,110.73,1,1,1.0
21,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
21,5,491.29,104.83,218.70999999999998,99.35000000000001,1,1,1.0
21,6,0.0,180.4,167.1,142.6,1,1,1.0
22,2,307.75,0.0,398.65,110.65,1,1,1.0
22,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
22,5,462.57,100.64,214.06,95.58,1,1,1.0
22,6,6.93,190.42,187.6,152.03,1,1,1.0
23,2,307.75,0.0,398.65,110.58,1,1,1.0
23,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
23,5,433.85,96.45,209.41999999999996,91.80999999999999,1,1,1.0
23,6,13.86,200.43,208.10000000000002,161.46999999999997,1,1,1.0
24,2,307.75,0.0,398.65,110.5,1,1,1.0
24,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
24,5,405.13,92.25,204.76999999999998,88.05000000000001,1,1,1.0
24,6,41.68,213.15,220.21999999999997,156.24999999999997,1,1,1.0
25,2,307.75,0.0,398.65,110.43,1,1,1.0
25,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
25,5,381.77,88.21,194.02999999999997,85.51,1,1,1.0
25,6,69.49,225.86,234.44,163.94,1,1,1.0
26,2,307.75,0.0,398.65,110.35,1,1,1.0
26,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
26,5,358.42,84.17,183.28000000000003,82.96999999999998,1,1,1.0
26,6,97.31,238.57,248.66000000000003,171.63,1,1,1.0
27,2,307.75,0.0,398.65,110.28,1,1,1.0
27,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
27,5,335.07,80.12,179.32999999999998,80.44,1,1,1.0
27,6,125.13,251.28,262.87,179.32000000000002,1,1,1.0
28,2,307.75,0.0,398.65,110.2,1,1,1.0
28,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
28,5,311.72,76.08,175.38,77.89999999999999,1,1,1.0
28,6,152.95,263.99,292.45,195.38,1,1,1.0
29,2,307.75,0.0,398.65,110.13,1,1,1.0
29,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
29,5,288.36,72.03,171.44,75.37,1,1,1.0
29,7,913.51,169.0,46.49000000000001,86.12,1,1,1.0
29,6,180.76,276.7,322.04,211.43,1,1,1.0
30,2,307.75,0.0,398.65,110.05,1,1,1.0
30,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
30,5,271.74,69.51,166.76999999999998,73.73,1,1,1.0
30,7,864.98,159.06,95.01999999999998,94.46000000000001,1,1,1.0
30,6,208.58,289.41,351.62,227.48999999999995,1,1,1.0
31,2,307.75,0.0,398.65,109.98,1,1,1.0
31,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
31,5,255.11,66.98,162.11,72.11,1,1,1.0
31,7,816.45,149.11,143.54999999999995,102.79999999999998,1,1,1.0
31,6,255.0,313.26,377.20000000000005,226.44000000000005,1,1,1.0
32,2,307.75,0.0,398.65,109.9,1,1,1.0
32,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
32,5,238.49,64.45,157.44,70.48,1,1,1.0
32,7,767.92,139.17,192.08000000000004,111.13000000000002,1,1,1.0
32,6,306.54,325.57,392.94,214.28000000000003,1,1,1.0
33,2,307.75,0.0,398.65,109.83,1,1,1.0
33,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
33,5,221.87,61.92,152.76999999999998,68.86,1,1,1.0
33,7,730.01,132.61,229.99,109.69,1,1,1.0
33,6,358.08,337.89,408.68,202.11,1,1,1.0
34,2,307.75,0.0,398.65,109.75,1,1,1.0
34,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
34,5,205.24,59.4,148.12,67.22,1,1,1.0
34,7,692.11,126.05,247.59000000000003,105.95,1,1,1.0
34,6,415.18,367.39,430.02000000000004,172.61,1,1,1.0
35,2,307.75,0.0,398.65,109.68,1,1,1.0
35,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
35,5,188.62,56.87,143.45,65.6,1,1,1.0
35,7,654.21,119.49,238.58999999999992,102.21,1,1,1.0
35,6,478.3,387.2,435.40000000000003,152.8,1,1,1.0
36,2,307.75,0.0,398.65,109.6,1,1,1.0
36,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
36,5,171.99,54.34,138.78999999999996,63.97,1,1,1.0
36,7,616.31,112.93,229.59000000000003,98.47,1,1,1.0
36,6,559.6,418.19,377.25,121.81,1,1,1.0
37,2,307.75,0.0,398.65,109.53,1,1,1.0
37,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
37,5,155.37,51.82,134.12,62.339999999999996,1,1,1.0
37,7,578.41,106.36,220.59000000000003,94.74,1,1,1.0
37,6,640.89,449.18,319.11,90.82,1,1,1.0
38,2,307.75,0.0,398.65,109.45,1,1,1.0
38,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
38,5,138.74,49.29,129.45999999999998,60.71,1,1,1.0
38,7,548.95,101.08,208.14999999999998,92.48,1,1,1.0
38,6,722.18,480.17,237.82000000000005,59.829999999999984,1,1,1.0
39,2,307.75,0.0,398.65,109.38,1,1,1.0
39,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
39,5,128.07,47.31,122.53,59.769999999999996,1,1,1.0
39,7,519.49,95.79,195.71000000000004,90.23,1,1,1.0
39,6,845.86,510.57,114.13999999999999,29.430000000000007,1,1,1.0
40,2,307.75,0.0,398.65,109.3,1,1,1.0
40,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
40,5,117.4,45.32,115.6,58.85,1,1,1.0
40,7,484.14,90.51,197.61,87.98,1,1,1.0
41,2,307.75,0.0,398.65,109.23,1,1,1.0
41,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
41,5,106.72,43.34,108.68,57.91,1,1,1.0
41,7,448.8,85.22,199.49999999999994,85.72999999999999,1,1,1.0
42,2,307.75,0.0,398.65,109.15,1,1,1.0
42,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
42,5,89.7,41.36,113.18999999999998,56.980000000000004,1,1,1.0
42,7,422.28,79.94,192.57000000000005,83.47,1,1,1.0
43,2,307.75,0.0,398.65,109.08,1,1,1.0
43,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
43,5,79.73,39.37,110.64999999999999,56.050000000000004,1,1,1.0
43,7,395.77,74.65,185.63,81.22999999999999,1,1,1.0
44,2,307.75,0.0,398.65,109.0,1,1,1.0
44,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
44,5,69.77,37.39,108.10000000000001,55.120000000000005,1,1,1.0
44,7,369.25,69.37,178.70000000000005,78.97,1,1,1.0
45,2,307.75,0.0,398.65,108.93,1,1,1.0
45,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
45,5,59.8,35.41,105.56000000000002,54.18000000000001,1,1,1.0
45,7,342.74,64.08,171.76,76.72000000000001,1,1,1.0
46,2,307.75,0.0,398.65,108.85,1,1,1.0
46,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
46,5,49.83,33.42,103.02,53.260000000000005,1,1,1.0
46,7,323.61,61.77,165.53999999999996,75.03,1,1,1.0
47,2,307.75,0.0,398.65,108.78,1,1,1.0
47,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
47,5,39.87,31.44,100.47,52.32000000000001,1,1,1.0
47,7,304.49,59.45,159.31,73.35000000000001,1,1,1.0
48,2,307.75,0.0,398.65,108.7,1,1,1.0
48,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
48,5,29.9,29.46,97.93,51.38999999999999,1,1,1.0
48,7,285.36,57.14,153.08999999999997,71.66000000000001,1,1,1.0
49,2,307.75,0.0,398.65,108.63,1,1,1.0
49,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
49,5,19.93,27.47,95.38999999999999,50.46000000000001,1,1,1.0
49,7,266.24,54.82,146.86,69.97999999999999,1,1,1.0
50,2,307.75,0.0,398.65,108.55,1,1,1.0
50,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
50,5,9.97,25.49,92.84,49.53,1,1,1.0
50,7,247.11,52.5,140.64,68.3,1,1,1.0
51,2,307.75,0.0,398.65,108.48,1,1,1.0
51,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
51,5,0.0,23.51,90.3,48.58999999999999,1,1,1.0
51,7,227.98,50.19,134.42,66.61,1,1,1.0
52,2,307.75,0.0,398.65,108.4,1,1,1.0
52,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
52,5,0.0,22.81,81.45,47.84,1,1,1.0
52,7,212.58,47.97,130.35999999999999,64.53,1,1,1.0
53,2,307.75,0.0,398.65,108.33,1,1,1.0
53,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
53,5,0.0,22.11,72.6,47.08,1,1,1.0
53,7,197.18,45.76,126.30000000000001,62.440000000000005,1,1,1.0
54,2,307.75,0.0,398.65,108.25,1,1,1.0
54,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
54,5,0.0,21.41,63.75,46.33,1,1,1.0
54,7,181.78,43.55,122.23999999999998,60.35000000000001,1,1,1.0
55,2,307.75,0.0,398.65,108.18,1,1,1.0
55,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
55,5,0.0,20.7,54.9,45.59,1,1,1.0
55,7,166.37,41.33,118.19,58.269999999999996,1,1,1.0
56,2,307.75,0.0,398.65,108.1,1,1,1.0
56,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
56,5,0.0,20.0,46.05,44.83,1,1,1.0
56,7,150.97,39.12,114.13000000000002,56.18,1,1,1.0
57,2,307.75,0.0,398.65,108.03,1,1,1.0
57,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
57,5,0.0,19.3,37.2,44.08,1,1,1.0
57,7,138.63,38.25,110.85,54.879999999999995,1,1,1.0
58,2,307.75,0.0,398.65,107.95,1,1,1.0
58,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
58,5,0.0,18.6,28.35,43.33,1,1,1.0
58,7,126.29,37.37,107.55999999999999,53.580000000000005,1,1,1.0
59,2,307.75,0.0,398.65,107.88,1,1,1.0
59,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
59,5,0.0,17.9,19.5,42.57,1,1,1.0
59,7,113.95,36.5,104.27999999999999,52.28,1,1,1.0
60,2,307.75,0.0,398.65,107.8,1,1,1.0
60,3,98.49,0.0,223.70999999999998,68.0,1,1,1.0
60,5,0.0,17.9,8.9,42.57,1,1,1.0
60,7,101.6,35.63,101.0,50.96999999999999,1,1,1.0
