23,3,208.67,251.32,93.95000000000002,40.60000000000002,1,1,1.0
24,2,366.67,316.9,103.95999999999998,55.72000000000003,1,1,1.0
24,3,208.65,251.36,93.96000000000001,40.610000000000014,1,1,1.0
25,2,347.86,319.85,106.36000000000001,57.299999999999955,1,1,1.0
25,3,208.64,251.41,93.96000000000004,40.599999999999994,1,1,1.0
26,2,329.04,322.8,108.75999999999999,58.879999999999995,1,1,1.0
26,3,208.63,251.46,93.94999999999999,40.599999999999994,1,1,1.0
27,2,307.49,326.72,112.02999999999997,59.299999999999955,1,1,1.0
27,3,208.62,251.5,93.94999999999999,40.610000000000014,1,1,1.0
28,2,285.93,330.63,115.30000000000001,59.73000000000002,1,1,1.0
28,3,208.61,251.55,93.94999999999999,40.599999999999966,1,1,1.0
29,2,264.37,334.55,118.57999999999998,60.14999999999998,1,1,1.0
29,3,208.6,251.6,93.95000000000002,40.599999999999994,1,1,1.0
30,2,242.81,338.47,121.86000000000001,60.56999999999999,1,1,1.0
30,3,208.58,251.64,93.96000000000001,40.60000000000002,1,1,1.0
31,2,221.26,342.39,125.12,60.99000000000001,1,1,1.0
31,3,208.57,251.69,93.95999999999998,40.60000000000002,1,1,1.0
32,2,199.7,346.3,128.40000000000003,61.420000000000016,1,1,1.0
32,3,208.56,251.73,93.95999999999998,40.609999999999985,1,1,1.0
33,2,174.45,350.85,133.0,61.20999999999998,1,1,1.0
33,3,208.55,251.78,93.94999999999999,40.599999999999994,1,1,1.0
34,2,149.2,355.4,137.60000000000002,61.0,1,1,1.0
34,3,208.54,251.83,93.95000000000002,40.599999999999994,1,1,1.0
35,2,126.1,357.79,138.35999999999999,64.15999999999997,1,1,1.0
35,3,208.53,251.87,93.95000000000002,40.610000000000014,1,1,1.0
36,2,99.9,361.44,142.22,66.06,1,1,1.0
36,3,208.51,251.92,93.96000000000004,40.599999999999994,1,1,1.0
37,2,73.7,365.1,146.07999999999998,67.94999999999999,1,1,1.0
37,3,208.5,251.97,93.95999999999998,40.599999999999994,1,1,1.0
38,2,47.5,368.75,149.94,69.85000000000002,1,1,1.0
38,3,208.49,252.01,93.95999999999998,40.610000000000014,1,1,1.0
39,2,18.61,372.4,156.49,71.74000000000001,1,1,1.0
39,3,208.48,252.06,93.95000000000002,40.60000000000002,1,1,1.0
40,2,0.0,378.37,149.69,70.80000000000001,1,1,1.0
40,3,208.47,252.11,93.95000000000002,40.599999999999966,1,1,1.0
41,2,0.0,384.33,124.28,69.86000000000001,1,1,1.0
41,3,208.46,252.15,93.95000000000002,40.609999999999985,1,1,1.0
42,2,0.0,390.3,98.87,68.92000000000002,1,1,1.0
42,3,208.45,252.2,93.94999999999999,40.60000000000002,1,1,1.0
43,2,0.0,396.27,73.45,67.97000000000003,1,1,1.0
43,3,208.43,252.25,93.95999999999998,40.60000000000002,1,1,1.0
44,2,0.0,402.23,48.04,67.02999999999997,1,1,1.0
44,3,208.42,252.29,93.96000000000001,40.599999999999994,1,1,1.0
45,2,0.0,408.2,22.63,66.09000000000003,1,1,1.0
45,3,208.41,252.34,93.95000000000002,40.599999999999994,1,1,1.0
46,3,208.4,252.38,93.95000000000002,40.610000000000014,1,1,1.0
47,3,208.39,252.43,93.94999999999999,40.599999999999966,1,1,1.0
48,3,208.38,252.48,93.94999999999999,40.599999999999994,1,1,1.0
49,3,208.36,252.52,93.95999999999998,40.609999999999985,1,1,1.0
50,3,208.35,252.57,93.96000000000001,40.60000000000002,1,1,1.0
51,3,208.34,252.62,93.95000000000002,40.60000000000002,1,1,1.0
52,3,208.33,252.66,93.94999999999996,40.609999999999985,1,1,1.0
53,3,208.32,252.71,93.94999999999999,40.599999999999994,1,1,1.0
54,3,208.31,252.76,93.94999999999999,40.60000000000002,1,1,1.0
54,4,941.04,226.4,18.960000000000036,64.67999999999998,1,1,1.0
55,3,208.29,252.8,93.96000000000001,40.610000000000014,1,1,1.0
55,4,935.22,226.69,24.779999999999973,64.38999999999999,1,1,1.0
56,3,208.28,252.85,93.96000000000001,40.599999999999994,1,1,1.0
56,4,929.39,226.97,30.610000000000014,64.10999999999999,1,1,1.0
57,3,208.27,252.9,93.96000000000001,40.599999999999994,1,1,1.0
57,4,923.57,227.25,36.42999999999995,63.829999999999984,1,1,1.0
58,3,208.26,252.94,93.94999999999999,40.60000000000002,1,1,1.0
58,4,917.75,227.53,42.25,63.54999999999998,1,1,1.0
59,3,208.25,252.99,93.94999999999999,40.599999999999966,1,1,1.0
59,4,911.92,227.82,48.08000000000004,63.25999999999999,1,1,1.0
60,3,208.24,253.03,93.94999999999999,40.609999999999985,1,1,1.0
60,4,906.1,228.1,53.89999999999998,62.97999999999999,1,1,1.0
61,3,208.22,253.08,93.96000000000001,40.599999999999994,1,1,1.0
61,4,900.33,228.32,59.66999999999996,64.82,1,1,1.0
62,3,208.21,253.13,93.96000000000001,40.60000000000002,1,1,1.0
62,4,894.56,228.54,65.44000000000005,66.66,1,1,1.0
63,3,208.2,253.17,93.96000000000004,40.609999999999985,1,1,1.0
63,4,888.79,228.76,71.21000000000004,68.5,1,1,1.0
64,3,208.19,253.22,93.94999999999999,40.599999999999994,1,1,1.0
64,4,883.02,228.97,76.98000000000002,70.35,1,1,1.0
65,3,208.18,253.27,93.94999999999999,40.599999999999994,1,1,1.0
65,4,877.25,229.19,82.75,72.18,1,1,1.0
66,3,208.17,253.31,93.95000000000002,40.610000000000014,1,1,1.0
66,4,871.48,229.41,88.51999999999998,74.02000000000001,1,1,1.0
67,3,208.16,253.36,93.95000000000002,40.599999999999966,1,1,1.0
67,4,865.71,229.63,94.28999999999996,75.86000000000001,1,1,1.0
68,3,208.14,253.41,93.96000000000004,40.599999999999994,1,1,1.0
68,4,859.94,229.85,100.05999999999995,77.70000000000002,1,1,1.0
69,3,208.13,253.45,93.95999999999998,40.610000000000014,1,1,1.0
69,4,854.17,230.07,105.83000000000004,79.54000000000002,1,1,1.0
70,3,208.12,253.5,93.94999999999999,40.60000000000002,1,1,1.0
70,4,848.4,230.28,111.60000000000002,81.39000000000001,1,1,1.0
71,3,208.11,253.55,93.94999999999999,40.599999999999966,1,1,1.0
71,4,840.65,230.5,119.35000000000002,83.22000000000003,1,1,1.0
72,3,208.1,253.59,93.95000000000002,40.599999999999994,1,1,1.0
72,4,832.9,230.72,127.10000000000002,85.05999999999997,1,1,1.0
73,3,208.09,253.64,93.95000000000002,40.60000000000002,1,1,1.0
73,4,825.15,230.94,134.85000000000002,86.89999999999998,1,1,1.0
74,3,208.07,253.68,93.95999999999998,40.610000000000014,1,1,1.0
74,4,817.4,231.16,142.60000000000002,88.73999999999998,1,1,1.0
75,3,208.06,253.73,93.95999999999998,40.599999999999994,1,1,1.0
75,4,809.21,231.89,149.37,89.98000000000002,1,1,1.0
76,3,208.05,253.78,93.94999999999999,40.599999999999994,1,1,1.0
76,4,801.01,232.61,156.14999999999998,91.22999999999996,1,1,1.0
77,3,208.04,253.82,93.95000000000002,40.610000000000014,1,1,1.0
77,4,792.82,233.34,162.91999999999996,92.47,1,1,1.0
78,3,208.03,253.87,93.95000000000002,40.60000000000002,1,1,1.0
78,4,784.63,234.07,169.69000000000005,93.70999999999998,1,1,1.0
79,3,208.02,253.92,93.95000000000002,40.599999999999994,1,1,1.0
79,4,776.43,234.8,176.47000000000003,94.94,1,1,1.0
80,3,208.0,253.96,93.95999999999998,40.609999999999985,1,1,1.0
80,4,768.24,235.35,179.34000000000003,96.35999999999999,1,1,1.0
81,3,207.99,254.01,93.95999999999998,40.60000000000002,1,1,1.0
81,4,760.04,235.9,182.21000000000004,97.78,1,1,1.0
81,5,752.86,259.96,57.42999999999995,31.319999999999993,1,1,1.0
82,3,207.98,254.06,93.96000000000001,40.60000000000002,1,1,1.0
82,4,751.85,236.45,185.07999999999993,99.19999999999999,1,1,1.0
82,5,742.09,260.55,57.42999999999995,31.329999999999984,1,1,1.0
83,3,207.97,254.1,93.95000000000002,40.609999999999985,1,1,1.0
83,4,743.66,237.0,187.94000000000005,100.62,1,1,1.0
83,5,731.32,261.15,57.42999999999995,31.33000000000004,1,1,1.0
84,3,207.96,254.15,93.95000000000002,40.599999999999994,1,1,1.0
84,4,735.46,238.34,189.76999999999998,101.24999999999997,1,1,1.0
84,5,720.55,261.75,57.430000000000064,31.329999999999984,1,1,1.0
84,6,887.5,238.97,46.34000000000003,33.940000000000026,1,1,1.0
85,3,207.95,254.2,93.94999999999999,40.60000000000002,1,1,1.0
85,4,727.27,239.69,191.59000000000003,101.87,1,1,1.0
85,5,709.78,262.35,57.430000000000064,31.329999999999984,1,1,1.0
85,6,880.79,239.88,46.34000000000003,33.94,1,1,1.0
86,3,207.95,254.22,93.94999999999999,40.609999999999985,1,1,1.0
86,4,719.08,241.03,193.40999999999997,102.49999999999997,1,1,1.0
86,5,699.01,262.95,57.440000000000055,31.329999999999984,1,1,1.0
86,6,874.09,240.79,46.33999999999992,33.930000000000035,1,1,1.0
87,3,207.95,254.25,93.94999999999999,40.60000000000002,1,1,1.0
87,4,710.88,242.37,195.23000000000002,103.12,1,1,1.0
87,5,688.24,263.55,57.43999999999994,31.319999999999993,1,1,1.0
87,6,867.38,241.69,46.34000000000003,33.94,1,1,1.0
88,3,207.95,254.28,93.94999999999999,40.599999999999994,1,1,1.0
88,4,702.69,243.71,197.04999999999995,103.74999999999997,1,1,1.0
88,5,676.38,263.77,60.22000000000003,31.319999999999993,1,1,1.0
88,6,860.67,242.6,46.34000000000003,33.940000000000026,1,1,1.0
89,3,207.95,254.31,93.94999999999999,40.60000000000002,1,1,1.0
89,4,694.49,245.06,198.88,104.37,1,1,1.0
89,5,664.53,264.0,62.99000000000001,31.310000000000002,1,1,1.0
89,6,853.96,243.51,46.33999999999992,33.93000000000001,1,1,1.0
90,3,207.95,254.33,93.94999999999999,40.609999999999985,1,1,1.0
90,4,686.3,246.4,200.70000000000005,104.99999999999997,1,1,1.0
90,5,652.67,264.22,65.7700000000001,31.309999999999945,1,1,1.0
90,6,847.25,244.41,46.34000000000003,33.940000000000026,1,1,1.0
91,3,207.95,254.36,93.94999999999999,40.599999999999966,1,1,1.0
91,4,673.9,247.45,205.19000000000005,107.12,1,1,1.0
91,5,640.81,264.45,68.55000000000007,31.29000000000002,1,1,1.0
91,6,840.55,245.32,46.34000000000003,33.94,1,1,1.0
92,3,207.95,254.39,93.94999999999999,40.60000000000002,1,1,1.0
92,4,661.5,248.51,209.66999999999996,109.23000000000002,1,1,1.0
92,5,628.96,264.67,71.31999999999994,31.289999999999964,1,1,1.0
92,6,833.84,246.22,46.33999999999992,33.940000000000026,1,1,1.0
93,3,207.95,254.42,93.94999999999999,40.599999999999994,1,1,1.0
93,4,649.1,249.56,214.15999999999997,111.35000000000002,1,1,1.0
93,5,617.1,264.9,74.10000000000002,31.28000000000003,1,1,1.0
93,6,827.13,247.13,46.34000000000003,33.94,1,1,1.0
94,3,207.95,254.44,93.94999999999999,40.610000000000014,1,1,1.0
94,4,636.7,250.61,218.64999999999998,113.46999999999997,1,1,1.0
94,5,604.05,265.68,77.08000000000004,31.599999999999966,1,1,1.0
94,6,816.4,247.59,48.360000000000014,33.97,1,1,1.0
95,3,207.95,254.47,93.94999999999999,40.609999999999985,1,1,1.0
95,4,624.3,251.67,223.13,115.58000000000001,1,1,1.0
95,5,590.99,266.45,80.05999999999995,31.930000000000007,1,1,1.0
95,6,805.66,248.04,50.379999999999995,34.01000000000002,1,1,1.0
96,3,207.95,254.5,93.94999999999999,40.60000000000002,1,1,1.0
96,4,611.9,252.72,227.62,117.70000000000002,1,1,1.0
96,5,577.94,267.23,83.03999999999996,32.25999999999999,1,1,1.0
96,6,794.93,248.5,52.40000000000009,34.04000000000002,1,1,1.0
97,3,207.95,254.53,93.94999999999999,40.599999999999994,1,1,1.0
97,4,599.5,253.77,232.11,119.83000000000001,1,1,1.0
97,5,564.89,268.0,86.00999999999999,32.589999999999975,1,1,1.0
97,6,784.2,248.96,54.41999999999996,34.069999999999965,1,1,1.0
98,3,207.95,254.56,93.94999999999999,40.60000000000002,1,1,1.0
98,4,587.1,254.83,236.59000000000003,121.93999999999997,1,1,1.0
98,5,551.83,268.78,89.0,32.910000000000025,1,1,1.0
98,6,773.46,249.42,56.43999999999994,34.099999999999994,1,1,1.0
99,3,207.95,254.58,93.94999999999999,40.609999999999985,1,1,1.0
99,4,574.7,255.88,241.07999999999993,124.06,1,1,1.0
99,5,538.78,269.55,91.97000000000003,33.24000000000001,1,1,1.0
99,6,762.73,249.87,58.460000000000036,34.139999999999986,1,1,1.0
100,3,207.95,254.61,93.94999999999999,40.599999999999966,1,1,1.0
100,4,562.31,256.93,245.56000000000006,126.18,1,1,1.0
100,5,525.73,270.33,94.94999999999993,33.56999999999999,1,1,1.0
100,6,752.0,250.33,60.48000000000002,34.16999999999999,1,1,1.0
101,3,207.95,254.64,93.94999999999999,40.60000000000002,1,1,1.0
101,4,549.91,257.99,250.04000000000008,128.28999999999996,1,1,1.0
101,5,512.67,271.1,97.93000000000006,33.89999999999998,1,1,1.0
101,6,741.27,250.79,62.49000000000001,34.20000000000002,1,1,1.0
102,3,207.95,254.67,93.94999999999999,40.599999999999994,1,1,1.0
102,4,537.51,259.04,254.52999999999997,130.40999999999997,1,1,1.0
102,5,498.77,271.73,99.53999999999996,34.35999999999996,1,1,1.0
102,6,730.53,251.24,64.51999999999998,34.24000000000001,1,1,1.0
103,3,207.95,254.69,93.94999999999999,40.610000000000014,1,1,1.0
103,4,525.11,260.09,259.02,132.53000000000003,1,1,1.0
103,5,484.86,272.36,101.16999999999996,34.81,1,1,1.0
103,6,719.8,251.7,66.54000000000008,34.27000000000004,1,1,1.0
104,3,207.95,254.72,93.94999999999999,40.599999999999994,1,1,1.0
104,4,512.71,261.15,263.5,134.64000000000004,1,1,1.0
104,5,470.96,273.0,102.78000000000003,35.25999999999999,1,1,1.0
104,6,705.8,252.35,69.48000000000002,34.16999999999999,1,1,1.0
105,3,207.95,254.75,93.94999999999999,40.60000000000002,1,1,1.0
105,4,500.31,262.2,267.98999999999995,136.76,1,1,1.0
105,5,457.05,273.63,104.41000000000003,35.70999999999998,1,1,1.0
105,6,691.8,253.0,72.41000000000008,34.06999999999999,1,1,1.0
106,3,207.95,254.78,93.94999999999999,40.599999999999994,1,1,1.0
106,4,487.91,264.1,267.69,138.02999999999997,1,1,1.0
106,5,443.15,274.26,106.01999999999998,36.170000000000016,1,1,1.0
106,7,944.09,213.51,15.909999999999968,55.04000000000002,1,1,1.0
106,6,677.8,253.65,75.35000000000002,33.97999999999999,1,1,1.0
107,3,207.95,254.8,93.94999999999999,40.610000000000014,1,1,1.0
107,4,468.23,265.4,277.44999999999993,142.12,1,1,1.0
107,5,429.24,274.89,107.64999999999998,36.620000000000005,1,1,1.0
107,7,938.94,213.94,21.059999999999945,55.079999999999984,1,1,1.0
107,6,663.8,254.3,78.29000000000008,33.879999999999995,1,1,1.0
108,3,207.95,254.83,93.94999999999999,40.609999999999985,1,1,1.0
108,4,448.55,266.7,287.21,146.21000000000004,1,1,1.0
108,5,415.34,275.53,109.26000000000005,37.07000000000005,1,1,1.0
108,7,933.79,214.38,26.210000000000036,55.110000000000014,1,1,1.0
108,6,649.8,254.95,81.22000000000003,33.79000000000002,1,1,1.0
109,3,207.95,254.86,93.94999999999999,40.599999999999966,1,1,1.0
109,4,428.87,268.0,296.98,150.29000000000002,1,1,1.0
109,5,401.28,275.74,109.27000000000004,37.81,1,1,1.0
109,7,928.64,214.81,31.360000000000014,55.14999999999998,1,1,1.0
109,6,635.8,255.6,84.16000000000008,33.690000000000026,1,1,1.0
110,3,207.95,254.89,93.94999999999999,40.60000000000002,1,1,1.0
110,4,409.2,269.3,306.72999999999996,154.38,1,1,1.0
110,5,387.23,275.96,109.25999999999999,38.54000000000002,1,1,1.0
110,7,923.49,215.25,36.50999999999999,55.170000000000016,1,1,1.0
110,6,621.8,256.25,87.10000000000002,33.60000000000002,1,1,1.0
111,3,207.95,254.92,93.94999999999999,40.599999999999994,1,1,1.0
111,4,389.52,270.6,316.49,158.46999999999997,1,1,1.0
111,5,373.18,276.18,109.25999999999999,39.26999999999998,1,1,1.0
111,7,918.34,215.68,41.65999999999997,55.20999999999998,1,1,1.0
111,6,607.8,256.9,90.04000000000008,33.5,1,1,1.0
112,3,207.95,254.94,93.94999999999999,40.610000000000014,1,1,1.0
112,4,369.84,271.9,326.25000000000006,162.56,1,1,1.0
112,5,359.12,276.4,109.26999999999998,40.0,1,1,1.0
112,7,913.19,216.12,46.809999999999945,55.24000000000001,1,1,1.0
112,6,593.8,257.55,92.97000000000003,33.40999999999997,1,1,1.0
113,3,207.95,254.97,93.94999999999999,40.599999999999994,1,1,1.0
113,4,350.16,273.2,336.00999999999993,166.65000000000003,1,1,1.0
113,5,345.07,276.62,109.26999999999998,40.73000000000002,1,1,1.0
113,7,908.05,216.55,51.950000000000045,55.27999999999997,1,1,1.0
113,6,579.8,258.2,95.91000000000008,33.31,1,1,1.0
114,3,207.95,255.0,93.94999999999999,40.60000000000002,1,1,1.0
114,4,330.48,274.5,345.77,170.73000000000002,1,1,1.0
114,5,331.02,276.84,109.25999999999999,41.460000000000036,1,1,1.0
114,7,902.9,216.99,57.10000000000002,55.30000000000001,1,1,1.0
114,6,565.39,258.79,97.18000000000006,34.60999999999996,1,1,1.0
115,3,207.95,255.03,93.94999999999999,40.599999999999994,1,1,1.0
115,4,310.8,275.8,355.54,174.82,1,1,1.0
115,5,315.07,278.21,110.43,41.910000000000025,1,1,1.0
115,7,897.75,217.42,62.25,55.34,1,1,1.0
115,6,550.98,259.38,98.43999999999994,35.910000000000025,1,1,1.0
116,3,207.95,255.05,93.94999999999999,40.610000000000014,1,1,1.0
116,4,291.13,277.1,365.28999999999996,178.90999999999997,1,1,1.0
116,5,299.13,279.59,111.59000000000003,42.35000000000002,1,1,1.0
116,7,892.6,217.86,67.39999999999998,55.370000000000005,1,1,1.0
116,6,536.58,259.97,99.69999999999993,37.21999999999997,1,1,1.0
117,3,207.95,255.08,93.94999999999999,40.599999999999994,1,1,1.0
117,4,271.45,278.4,375.05,183.0,1,1,1.0
117,5,283.18,280.97,112.75999999999999,42.789999999999964,1,1,1.0
117,7,887.45,218.29,72.54999999999995,55.41,1,1,1.0
117,6,522.17,260.56,100.97000000000003,38.51999999999998,1,1,1.0
118,3,207.95,255.11,93.94999999999999,40.599999999999966,1,1,1.0
118,4,251.77,281.2,382.36,185.45,1,1,1.0
118,5,267.24,282.35,113.92000000000002,43.22999999999996,1,1,1.0
118,7,882.3,218.73,77.70000000000005,55.430000000000035,1,1,1.0
118,6,507.76,261.15,102.24000000000001,39.82000000000005,1,1,1.0
119,3,207.95,255.14,93.94999999999999,40.60000000000002,1,1,1.0
119,4,232.09,284.0,389.66999999999996,187.89999999999998,1,1,1.0
119,5,251.29,283.72,115.09,43.67999999999995,1,1,1.0
119,7,877.15,219.16,80.0,55.47,1,1,1.0
119,6,493.35,261.74,103.50999999999999,41.120000000000005,1,1,1.0
120,3,207.95,255.16,93.94999999999999,40.609999999999985,1,1,1.0
120,4,212.41,286.8,396.98,190.34999999999997,1,1,1.0
120,5,235.34,285.1,116.26000000000002,44.120000000000005,1,1,1.0
120,7,872.0,219.6,82.29999999999995,55.50000000000003,1,1,1.0
120,6,478.94,262.33,104.77000000000004,42.420000000000016,1,1,1.0
121,3,207.95,255.19,93.94999999999999,40.610000000000014,1,1,1.0
121,4,192.73,289.6,404.28,192.79999999999995,1,1,1.0
121,5,217.82,286.18,117.67000000000002,44.39999999999998,1,1,1.0
121,7,866.19,219.88,82.91999999999996,55.81,1,1,1.0
121,6,464.53,262.92,106.04000000000008,43.71999999999997,1,1,1.0
122,3,207.95,255.22,93.94999999999999,40.599999999999994,1,1,1.0
122,4,173.06,292.4,411.58,195.25,1,1,1.0
122,5,200.29,287.26,119.09,44.68000000000001,1,1,1.0
122,7,860.38,220.16,83.53999999999996,56.119999999999976,1,1,1.0
122,6,450.13,263.51,107.29999999999995,45.01999999999998,1,1,1.0
123,3,207.95,255.25,93.94999999999999,40.60000000000002,1,1,1.0
123,4,153.38,295.2,418.89,197.71000000000004,1,1,1.0
123,5,182.77,288.34,120.49999999999997,44.960000000000036,1,1,1.0
123,7,854.58,220.45,84.15999999999997,56.420000000000016,1,1,1.0
123,6,435.72,264.1,108.56999999999994,46.31999999999999,1,1,1.0
124,3,207.95,255.28,93.94999999999999,40.599999999999994,1,1,1.0
124,4,133.7,298.0,426.2,200.16000000000003,1,1,1.0
124,5,165.24,289.42,121.92000000000002,45.22999999999996,1,1,1.0
124,7,848.77,220.73,84.77999999999997,56.72999999999999,1,1,1.0
124,6,421.31,264.69,109.82999999999998,47.620000000000005,1,1,1.0
125,3,207.95,255.3,93.94999999999999,40.610000000000014,1,1,1.0
125,4,114.6,300.56,429.44999999999993,203.57,1,1,1.0
125,5,147.71,290.5,123.34,45.50999999999999,1,1,1.0
125,7,842.96,221.01,85.39999999999998,57.05000000000001,1,1,1.0
125,6,406.9,265.28,111.10000000000002,48.920000000000016,1,1,1.0
126,3,207.95,255.33,93.94999999999999,40.599999999999994,1,1,1.0
126,4,95.5,303.12,432.69000000000005,206.99,1,1,1.0
126,5,130.19,291.58,124.75,45.79000000000002,1,1,1.0
126,7,837.15,221.29,86.01999999999998,57.359999999999985,1,1,1.0
126,6,391.9,266.18,111.78000000000003,49.420000000000016,1,1,1.0
127,3,207.95,255.36,93.94999999999999,40.599999999999966,1,1,1.0
127,4,76.4,305.69,435.94000000000005,210.40000000000003,1,1,1.0
127,5,112.66,292.66,126.17000000000002,46.06999999999999,1,1,1.0
127,7,831.34,221.58,86.63999999999999,57.66,1,1,1.0
127,6,376.9,267.07,112.46000000000004,49.93000000000001,1,1,1.0
128,3,207.95,255.39,93.94999999999999,40.60000000000002,1,1,1.0
128,4,57.3,308.25,439.19,213.82000000000005,1,1,1.0
128,5,95.13,293.74,127.59,46.339999999999975,1,1,1.0
128,7,825.54,221.86,87.25,57.96999999999997,1,1,1.0
128,6,361.9,267.97,113.14000000000004,50.42999999999995,1,1,1.0
129,3,207.95,255.41,93.94999999999999,40.609999999999985,1,1,1.0
129,4,38.2,310.81,442.43,217.22999999999996,1,1,1.0
129,5,77.61,294.82,129.0,46.620000000000005,1,1,1.0
129,7,819.73,222.14,87.88,58.28000000000003,1,1,1.0
129,6,346.9,268.87,113.81,50.93000000000001,1,1,1.0
130,3,207.95,255.44,93.94999999999999,40.60000000000002,1,1,1.0
130,4,19.1,313.38,445.67999999999995,220.64,1,1,1.0
130,5,60.08,295.9,130.42000000000002,46.900000000000034,1,1,1.0
130,7,813.92,222.42,88.5,58.59,1,1,1.0
130,6,331.9,269.77,114.49000000000001,51.43000000000001,1,1,1.0
131,3,207.95,255.47,93.94999999999999,40.599999999999994,1,1,1.0
131,4,0.0,315.94,448.93,224.06,1,1,1.0
131,5,41.59,297.8,130.82999999999998,46.639999999999986,1,1,1.0
131,7,808.11,222.71,89.12,58.890000000000015,1,1,1.0
131,6,316.9,270.67,115.17000000000002,51.93000000000001,1,1,1.0
132,3,207.95,255.5,93.94999999999999,40.60000000000002,1,1,1.0
132,4,0.0,318.5,433.07,221.5,1,1,1.0
132,5,23.09,299.7,131.26,46.389999999999986,1,1,1.0
132,7,802.31,222.99,89.73000000000002,59.19999999999999,1,1,1.0
132,6,301.9,271.57,115.85000000000002,52.43000000000001,1,1,1.0
133,3,207.95,255.52,93.94999999999999,40.609999999999985,1,1,1.0
133,4,0.0,321.53,417.22,216.16000000000008,1,1,1.0
133,5,4.6,301.6,131.67000000000002,46.129999999999995,1,1,1.0
133,7,796.5,223.27,90.35000000000002,59.50999999999996,1,1,1.0
133,6,286.9,272.47,116.53000000000003,52.92999999999995,1,1,1.0
133,8,680.31,533.17,66.09000000000003,6.830000000000041,1,1,1.0
